code,families,non_families
75855,64952,31134
75856,64952,31134
75858,64952,31134
75859,72270,44884
75860,80657,35741
75861,67120,34384
75862,59714,34197
75901,70639,36700
75904,73530,36069
75925,56739,31506
75926,62682,33466
75928,57005,33466
75929,105013,25220
75930,48888,33886
75931,67687,39259
75932,75358,39182
75933,57601,27825
75934,91635,27825
75935,63004,31393
75936,70865,33435
75937,66745,20663
75938,65859,28449
75939,78223,31916
75941,60081,45504
75942,38130,45504
75943,101929,24323
75944,66030,30848
75946,66769,35294
75948,66731,34964
75949,64041,28764
75951,84254,36828
75954,60287,31777
75956,67356,34638
75959,50382,27121
75960,35412,50576
75961,69852,28486
75962,69852,28486
75964,62048,34037
75965,95665,35006
75966,69611,28458
75968,58952,25271
75969,65042,33179
75972,63394,24392
75973,69999,31011
75974,58926,28660
75975,65064,35688
75976,52339,20444
75977,47527,16467
75978,89713,16467
75979,62359,27396
75980,62304,32345
76001,113283,60070
76002,98890,66192
76006,99188,46147
76008,169820,72532
76009,72497,32827
76010,48900,38134
76011,58164,41764
76012,98598,54640
76013,89108,43175
76014,60894,45090
76015,83923,47536
76016,118567,60821
76017,100065,53975
76018,81513,52342
76020,96382,46746
76021,106536,54790
76022,81216,51759
76023,76916,42554
76028,105923,60322
76031,73565,50917
76033,83036,40851
76034,236730,153127
76035,155720,98752
76036,93578,56911
76039,94741,63423
76040,81759,55461
76041,92596,55461
76043,70730,32486
76044,81425,50200
76048,80523,46345
76049,101410,52441
76050,87064,43042
76051,131526,70914
76052,139463,82333
76053,78056,51192
76054,125414,57499
76055,71698,36475
76058,74043,51520
76059,68330,28278
76060,101797,57053
76061,101797,57053
76063,124019,67796
76064,102956,41354
76065,124486,48870
76066,83844,43697
76067,62730,38140
76070,100540,38140
76071,83325,38444
76073,97091,44986
76077,64882,17494
76078,91098,53439
76082,77557,44406
76084,80409,46375
76085,105293,43635
76086,79027,47039
76087,117927,72339
76088,95504,47918
76092,298836,152598
76093,74148,29426
76102,127392,81029
76103,55795,44725
76104,42250,38135
76105,42183,26123
76106,45956,35131
76107,149655,71502
76108,100628,49708
76109,215416,54428
76110,76158,49159
76111,58723,40030
76112,67121,43868
76114,66744,40225
76115,49039,28837
76116,90273,51044
76117,61363,39264
76118,97456,51017
76119,48382,32778
76120,68212,48472
76123,99199,67520
76126,136636,73109
76127,74518,73109
76129,74518,73109
76131,96905,70372
76132,114459,56328
76133,78209,46105
76134,66122,39431
76135,97109,55670
76137,90936,65135
76140,73374,46299
76148,82301,55789
76155,68825,57592
76164,49153,25838
76177,110999,69857
76179,108168,72844
76180,85758,46570
76182,124387,64206
76201,67701,30320
76205,90749,42631
76207,81985,70317
76208,108997,61908
76209,75604,41843
76210,113188,61137
76225,106889,40993
76226,175668,102190
76227,109655,76260
76228,81221,53959
76230,79427,47849
76233,94056,51017
76234,101407,52044
76238,88080,43783
76239,93559,59044
76240,77073,44041
76244,118322,83882
76245,83037,33310
76247,110706,57361
76248,173154,78497
76249,94752,47358
76250,112223,44795
76251,78096,44628
76252,113606,43972
76253,92449,25683
76255,68314,35705
76258,106599,52387
76259,86610,53914
76261,70145,58052
76262,167461,72136
76263,71513,72136
76264,72948,45199
76265,83580,46303
76266,98682,50401
76268,56517,30959
76270,77816,110570
76271,94385,54210
76272,100543,47148
76273,78589,37394
76301,46158,25945
76302,70376,40261
76305,78968,33301
76306,59515,35837
76308,93386,41492
76309,85391,40179
76310,101012,41950
76311,68665,54023
76351,70616,48244
76354,73706,33621
76357,99604,39004
76360,71453,21752
76363,71513,27686
76364,66361,43338
76365,78829,35917
76366,83062,22261
76367,75012,45359
76370,56276,146648
76371,66245,34633
76372,58408,30094
76373,49772,30094
76374,68548,33143
76377,47937,33205
76379,77229,22808
76380,73715,30652
76384,67666,39491
76388,70426,31368
76389,89698,32372
76401,90140,30638
76402,90140,30638
76424,64589,33896
76426,75920,41990
76427,76034,30726
76429,76034,64529
76430,72951,33168
76431,74046,32664
76432,68950,28702
76433,87209,41060
76435,49156,37595
76436,67717,37595
76437,74088,36288
76442,71008,42997
76443,65869,25192
76444,69117,26947
76445,26169,15400
76446,78891,33349
76448,98358,53033
76449,102862,50536
76450,79417,40219
76452,79417,40219
76453,103613,58474
76454,55595,24983
76455,72322,43543
76457,65109,28035
76458,82269,34670
76459,86946,94414
76460,86220,94414
76462,113521,40400
76463,72085,33918
76464,57810,35910
76466,57810,35910
76469,51674,20564
76470,61080,31091
76471,67272,32948
76472,121140,31708
76474,68442,51809
76475,89118,28583
76476,85792,38023
76481,85792,38023
76483,81455,26334
76484,69061,66752
76486,79152,30518
76487,96600,51679
76490,57852,51679
76491,75954,21702
76501,67025,33521
76502,103728,48432
76504,58334,40840
76508,58334,40840
76511,70786,30796
76513,103492,49728
76518,72473,40992
76519,111081,27006
76520,73814,29478
76522,74485,48718
76523,74485,48718
76524,81262,52031
76525,69521,45276
76527,83679,47190
76528,70080,35189
76530,91279,39409
76531,92168,35250
76534,68112,40477
76537,90306,44986
76538,88481,21177
76539,91779,45602
76541,42864,29856
76542,78843,57180
76543,55599,36221
76544,52357,38286
76548,90269,60291
76549,67057,51626
76550,82734,32894
76554,72724,34147
76556,70597,37592
76557,84556,41819
76559,67427,44176
76561,71361,34549
76565,71361,34549
76566,63631,20368
76567,67288,31284
76569,90597,28913
76570,67612,29728
76571,126037,58858
76573,126037,58858
76574,81539,36622
76577,82366,42858
76578,81275,41353
76579,72841,33622
76596,72841,33622
76597,72841,33622
76598,72841,33622
76599,72841,33622
76621,107135,40881
76622,76866,39185
76623,97944,33815
76624,78863,37488
76626,74259,27242
76627,77241,29680
76628,77241,16938
76629,74928,40519
76630,71432,19264
76631,72392,33330
76632,52619,22193
76633,114690,41645
76634,76788,41137
76635,53934,22960
76636,91542,39389
76637,56822,48824
76638,109382,46959
76639,72800,26957
76640,67410,31452
76641,60348,45700
76642,72435,30584
76643,96779,52968
76645,65997,34402
76648,80907,35185
76649,107435,30454
76650,53568,44900
76651,80048,35365
76652,59045,37050
76653,75776,37208
76654,70958,20747
76655,105409,56560
76656,80713,26356
76657,119213,43730
76660,71370,41053
76661,41723,23749
76664,71716,33318
76665,73875,36589
76666,67032,48995
76667,66920,30918
76670,72206,42015
76671,69423,49233
76673,63936,43412
76676,73129,37255
76678,57671,37255
76679,79574,46507
76680,101190,46507
76681,66865,48882
76682,71697,35934
76685,71697,35934
76686,65298,32923
76687,68254,19568
76689,75009,35128
76690,53775,41608
76691,85763,43586
76692,81224,38342
76693,69908,30040
76701,84250,36301
76704,31364,25878
76705,60856,40381
76706,65288,27233
76707,46725,25046
76708,74537,36153
76710,84456,40639
76711,53358,39487
76712,102454,57355
76798,102454,57355
76801,75906,38388
76802,79340,47411
76820,158823,47411
76821,65289,28866
76823,73110,26009
76824,73110,26009
76825,61692,42382
76827,73335,27191
76828,79866,54070
76831,79866,54070
76832,78156,112368
76834,77751,29716
76836,77751,29716
76837,66711,24289
76841,66711,24289
76842,73820,22353
76844,79561,32810
76845,111762,35624
76848,38648,35624
76849,73962,33048
76852,82514,33887
76853,75167,30148
76854,45530,27905
76856,72223,33574
76857,67697,29265
76858,39218,17826
76859,68645,25934
76861,80957,50266
76862,77566,23594
76864,81309,19485
76865,68198,19485
76866,102263,63441
76869,70788,63441
76870,49159,58494
76871,93437,31349
76872,98129,65579
76873,57290,21658
76874,57290,21658
76875,77355,40871
76877,60744,46773
76878,74184,103785
76882,45234,36167
76884,61735,36167
76885,107132,36167
76887,107132,40569
76888,51550,40569
76890,78187,62365
76901,83385,49639
76903,56477,42740
76904,109182,52250
76905,84701,48293
76908,84701,48293
76930,75743,48293
76932,80263,55722
76933,67884,34139
76934,80523,35000
76935,95053,34868
76936,72025,36467
76937,72025,36467
76939,72025,36467
76940,72025,36467
76941,89957,25742
76943,74761,27698
76945,64089,24532
76949,64089,24532
76950,76892,51416
76951,77241,32992
76953,70351,32992
76955,153132,32992
76957,153132,32992
76958,90093,47362
77002,161359,71486
77003,86844,74616
77004,114520,62666
77005,360311,125944
77006,187739,95465
77007,209308,125117
77008,184710,94854
77009,102218,71943
77010,429685,244280
77011,46547,28918
77012,51144,28408
77013,51603,32266
77014,69048,45106
77015,61503,46393
77016,51464,31207
77017,62667,40943
77018,157246,65480
77019,285504,129959
77020,45199,32744
77021,62103,41184
77022,49452,26714
77023,62065,39110
77024,292465,91359
77025,189649,76097
77026,43140,30206
77027,261123,97401
77028,45019,29969
77029,54553,28933
77030,218130,66964
77031,73101,41061
77032,40561,35921
77033,50756,32700
77034,63908,42641
77035,82605,48745
77036,46945,34540
77037,45759,42941
77038,56343,33122
77039,49681,30933
77040,90809,57740
77041,121097,76198
77042,91336,56026
77043,96218,62348
77044,106836,69508
77045,61732,48055
77046,163576,96212
77047,76121,61761
77048,60043,36465
77049,74597,60271
77050,69046,44260
77051,48539,28343
77053,61700,35664
77054,74594,50089
77055,125096,60821
77056,268178,109573
77057,143654,73065
77058,94239,66125
77059,182574,88138
77060,40096,33780
77061,59461,35320
77062,124203,75422
77063,81159,53569
77064,90641,68554
77065,88522,53165
77066,77471,57678
77067,57913,36866
77068,111167,65478
77069,139639,60869
77070,105380,58042
77071,75381,48041
77072,54345,36291
77073,65780,47740
77074,52628,46102
77075,69877,42676
77076,45361,28086
77077,128598,69243
77078,50028,41862
77079,180564,88340
77080,71616,46155
77081,46752,42986
77082,83207,53116
77083,73419,44880
77084,87945,59930
77085,67818,50009
77086,59687,42549
77087,52089,32229
77088,60507,40485
77089,87035,54896
77090,58470,44226
77091,52630,32624
77092,59691,49967
77093,42944,29269
77094,216553,134466
77095,122332,66908
77096,130104,58352
77098,207124,93713
77099,56193,33339
77201,56193,33339
77301,65246,38943
77302,96527,66731
77303,70618,42420
77304,132244,49409
77306,66658,36745
77316,141809,53594
77318,95133,39835
77320,77122,40297
77326,77122,40297
77327,64162,38449
77328,76844,36157
77331,78725,37677
77334,78725,37677
77335,82581,35405
77336,105694,40737
77338,69528,44544
77339,113548,56475
77340,67461,24459
77342,67461,24459
77345,173219,67827
77346,129681,84956
77350,64547,84956
77351,73971,36906
77354,132800,72452
77355,120555,58774
77356,142157,52100
77357,90697,54499
77358,82286,31972
77359,68382,31972
77360,64697,33749
77362,95651,51487
77363,83029,33592
77364,57935,31639
77365,113470,54594
77367,61879,20786
77368,61879,20786
77369,59540,29433
77371,58607,32431
77372,73028,43078
77373,86883,55823
77374,37745,55823
77375,110365,61260
77376,41860,44285
77377,128155,77826
77378,73576,41949
77379,145665,67154
77380,148453,86409
77381,186469,68986
77382,209242,93038
77384,130750,72450
77385,118878,76997
77386,134842,73330
77388,124260,67905
77389,163584,93398
77396,98331,59343
77401,315755,89128
77406,140698,75604
77407,107762,78377
77412,107762,78377
77414,78873,42888
77415,78873,42888
77417,65741,51499
77418,94401,45872
77419,61667,45852
77420,75051,37105
77422,80400,49218
77423,92655,53431
77426,85138,99840
77428,85138,99840
77429,143968,85051
77430,120945,48614
77432,120945,48614
77433,135819,80475
77434,66646,51042
77435,98428,48458
77436,98428,48458
77437,93983,43342
77440,93983,43342
77441,203008,95500
77442,95558,27701
77443,95558,27701
77444,70735,31594
77445,71523,35647
77446,43318,16723
77447,95870,80945
77448,95870,80945
77449,89048,60675
77450,143256,64959
77451,26090,19973
77453,38635,19973
77454,38635,19973
77455,84691,42145
77456,64365,27232
77457,55228,28354
77458,55228,37408
77459,158969,81920
77460,158969,81920
77461,92782,50726
77464,107311,152968
77465,68464,27189
77466,72445,55756
77467,72445,55756
77468,72445,55756
77469,109102,65758
77470,46754,31627
77471,72565,44606
77473,38131,44606
77474,90187,43861
77475,83300,43861
77476,84937,28130
77477,76310,58023
77478,154870,104017
77479,181776,93689
77480,89340,39499
77481,89340,39499
77482,72215,22360
77483,21615,22360
77484,93657,47937
77485,74474,42969
77486,91165,39591
77488,68184,36388
77489,81324,59501
77493,110071,56791
77494,174315,90913
77498,112393,68539
77502,67138,38977
77503,65368,33861
77504,72087,40577
77505,104142,65192
77506,52654,31552
77507,52654,31552
77510,103565,37420
77511,85258,47019
77514,66392,37490
77515,84971,54369
77517,90750,43752
77518,73226,46880
77519,91874,24464
77520,68836,42049
77521,91495,54652
77523,122558,61455
77530,71548,56329
77531,82695,50285
77532,95635,43466
77533,75555,64703
77534,105771,52651
77535,82603,35736
77536,101010,80791
77538,84796,42409
77539,97652,66772
77541,70448,45337
77545,87126,61619
77546,148968,63999
77547,59420,30518
77550,77626,41489
77551,83943,47329
77554,139471,64026
77560,123735,190123
77561,123735,71050
77562,83939,42098
77563,90057,53348
77564,84461,26479
77565,112376,73721
77566,121125,71118
77568,79213,30618
77571,95535,56755
77573,133730,80585
77575,83423,41871
77577,88025,69886
77578,134024,54841
77580,135497,54841
77581,120427,62989
77583,90882,46107
77584,145490,74296
77585,47469,25674
77586,145161,80260
77587,60520,33876
77590,70559,40593
77591,97240,42077
77597,85731,26160
77598,74019,49609
77611,93997,49711
77612,71717,41410
77613,78041,35975
77614,75704,15291
77615,83900,28972
77616,66311,51420
77617,66311,51420
77619,75961,54751
77622,88821,44786
77623,93340,46426
77624,100400,21220
77625,94588,59320
77627,109068,54434
77629,76171,30380
77630,81767,41844
77632,87224,57249
77640,55363,32661
77642,57322,35601
77650,76932,28979
77651,103708,47780
77655,181933,47334
77656,73597,37930
77657,96575,36155
77659,139474,42885
77660,71602,76642
77661,111953,8468
77662,78018,38059
77663,59865,13067
77664,78407,29963
77665,89458,36731
77701,50384,31306
77702,67836,49109
77703,45944,26944
77705,67761,35455
77706,124685,61703
77707,77455,37833
77708,80799,46977
77713,89805,57806
77801,48332,29655
77802,88115,56130
77803,56230,34472
77807,92991,55004
77808,97102,54566
77830,83122,181891
77831,96322,37542
77833,89683,45059
77835,84053,31764
77836,83304,48069
77837,55701,37778
77840,66348,29676
77845,126188,53218
77853,83145,34720
77855,83145,34720
77856,85122,38690
77857,102825,41521
77859,73316,56869
77861,98380,43430
77864,75091,38189
77865,115195,141822
77867,60157,33219
77868,73398,36520
77871,92247,33894
77872,84076,32779
77873,80878,44908
77876,80878,44908
77878,62059,31603
77879,84049,47776
77880,82724,234376
77901,62937,44213
77904,113076,68078
77905,95533,54617
77950,68213,35486
77951,41767,21306
77954,88270,43348
77957,79407,43701
77960,79407,43701
77961,112907,43701
77962,87573,39506
77963,84897,31205
77964,91302,34768
77968,102549,25353
77969,89503,25353
77970,58469,60209
77971,90914,60390
77973,90914,60390
77974,94134,85527
77975,105614,37800
77976,117130,37800
77977,50693,26580
77978,86565,45007
77979,81419,49764
77982,50146,49764
77983,75265,29625
77984,108914,51683
77987,86355,46550
77988,76498,16298
77990,62181,31914
77991,74041,31914
77993,65165,31914
77994,68215,116218
77995,78484,36766
78001,78484,36766
78002,63466,38598
78003,77366,42209
78004,107780,45935
78005,61363,45935
78006,140619,71208
78007,78194,71208
78008,78194,71548
78009,87151,40864
78010,71957,52367
78011,61991,29931
78012,77054,37113
78013,116521,81692
78014,89577,64145
78015,159138,90194
78016,81313,30088
78017,56573,56587
78019,61516,37077
78021,61516,37077
78022,79139,37869
78023,149703,80088
78024,85878,73731
78025,70773,41561
78026,76036,30544
78027,194741,30544
78028,86859,42301
78029,86859,42301
78039,122409,29704
78040,36924,22165
78041,77164,36545
78043,53008,38563
78044,62073,38563
78045,91493,63582
78046,47588,30390
78050,34909,30390
78052,80742,45734
78055,60593,43866
78056,148484,37854
78057,113972,37765
78058,85284,61514
78059,87769,56273
78060,87769,56273
78061,73787,32934
78063,84782,41401
78064,103092,49366
78065,69692,42433
78066,82286,55696
78067,247791,56505
78069,63344,33784
78070,118248,67839
78071,77317,34472
78072,102461,63171
78073,60262,49295
78075,60262,103065
78076,48759,28807
78101,99483,49875
78102,63553,40004
78104,70846,40004
78107,134215,15773
78108,110964,61802
78109,82086,50867
78112,64633,36140
78113,125484,77130
78114,92733,45888
78116,259245,45888
78117,137908,83236
78118,68632,82791
78119,78174,49551
78121,119830,57446
78122,67083,39388
78123,101472,32059
78124,89122,50888
78125,77818,50888
78130,91139,51705
78132,133942,73518
78133,93743,49053
78140,75809,49720
78141,82250,43817
78142,103140,43817
78143,33110,43817
78144,33110,24102
78145,98929,24102
78146,158789,62658
78147,84152,45511
78148,86066,48769
78150,86066,48769
78151,75784,48722
78152,108508,55409
78154,105500,59896
78155,82925,43370
78159,84363,39506
78160,84692,37152
78161,88870,24027
78162,92380,25077
78163,149277,51922
78164,119099,48338
78201,60032,31466
78202,41921,35851
78203,48567,23859
78204,76448,60898
78205,100102,35559
